09.03.2017                                                                                                                                                                                                                                                                                                                                                                                                           Dynamic List Display                                                                                                                                                                                                                                                                                                                                                                                                                  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List of Sales Orders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Doc. date,,,01.01.2016     To   31.12.2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,bb,Document,cc,Item,SLNo,Description,SaTy,Doc. Date,ConfirmQty,PO Number,PO number,Batch,Valid from,Valid to,Dlv.Date,Created by,BB,Sold-to pt,Exch.Rate,Order qty,SLoc,DlBl,Material,BUn,Name 1,Cust.price,per,UoM,CdCur, Net price,per,UoM,  Net value, Net Value,Dv,S,Status,SOff.,SGrp,SOrg.,SU,ShPt,DChl,GI Date,Curr.,Plnt,Order qty,Descriptn,OrdRs,Rj,Prb,Address,DocCa,D/C,List Lev.,Pricing dt,TranslDate,TranslDate,ERTy,Segment,VPe,UnV,VCat,Inst.date,AcceptDate,ContrctEnd,CPrc,Actn,RecCanc.,RqCancDt,P,Re,CanclDoc,DtCancDc,DismDate,ActDt,Actn,Descriptn,Loc.ID,Created on,Time,Ship cond,Descript.,Site Loc C,SH Name 1,House No.,SH Street,SH City,SH Region,Descript.,Postl Code,Assignment,ED,Val. Type
,X,194062392,,60,2,RimulaR6LM10W40CJ-4_4*4L_A0FF,ZOR,03.06.2016,10,,,,,,07.06.2016,ESELFSERVE,,12248467,1,10,,,550044537,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,1 146.40,1,CAR,105 784.26,11 464.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,04.06.2016,HKD,H122,0,,,,100,33716150,C,,,03.06.2016,,,,,,,,,,,,,,,,,,,,,,,,03.06.2016,2:04:08,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,194062392,,60,1,RimulaR6LM10W40CJ-4_4*4L_A0FF,ZOR,03.06.2016,0,,,,,,06.06.2016,ESELFSERVE,,12248467,1,10,,,550044537,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,1 146.40,1,CAR,105 784.26,11 464.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,04.06.2016,HKD,H122,10,,,,100,33716150,C,,,03.06.2016,,,,,,,,,,,,,,,,,,,,,,,,03.06.2016,2:04:08,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,193357239,,10,1,HelixUltra5W40_4*4L_A0FF,ZOR,17.05.2016,4,17-May,17-May,,,,20.05.2016,ESELFSERVE,,10376329,1,4,,,550013354,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,2 067.80,1,CAR,28 444.72,8 271.20,3,C,Completed,A023,BHL,HK08,CAR,373,14,18.05.2016,HKD,H122,4,,,,100,1262881,C,,,17.05.2016,,,,,,,,,,,,,,,,,,,,,,,,17.05.2016,9:56:49,11,Road Delivery,10045175,SHELL MARINA GARDEN,866,AVENIDA DA AMIZADE,MACAU,,,853,,UA,TA
,X,193357239,,20,1,Spirax S3 ATF MD3_4*4L_A0FF,ZOR,17.05.2016,3,17-May,17-May,,,,20.05.2016,ESELFSERVE,,10376329,1,3,,,550025621,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,1 671.84,1,CAR,28 444.72,5 015.52,3,C,Completed,A023,BHL,HK08,CAR,373,14,18.05.2016,HKD,H122,3,,,,100,1262881,C,,,17.05.2016,,,,,,,,,,,,,,,,,,,,,,,,17.05.2016,9:56:49,11,Road Delivery,10045175,SHELL MARINA GARDEN,866,AVENIDA DA AMIZADE,MACAU,,,853,,UA,TA
,X,193357239,,30,1,RimR4X15W40CI4E7DH1_4*4L_A0FF,ZOR,17.05.2016,20,17-May,17-May,,,,20.05.2016,ESELFSERVE,,10376329,1,20,,,550044362,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,585.94,1,CAR,28 444.72,11 718.80,3,C,Completed,A023,BHL,HK08,CAR,373,14,18.05.2016,HKD,H122,20,,,,100,1262881,C,,,17.05.2016,,,,,,,,,,,,,,,,,,,,,,,,17.05.2016,9:56:49,11,Road Delivery,10045175,SHELL MARINA GARDEN,866,AVENIDA DA AMIZADE,MACAU,,,853,,UA,TA
,X,193357239,,40,1,RimulaR6LM10W40CJ-4_4*4L_A0FF,ZOR,17.05.2016,3,17-May,17-May,,,,20.05.2016,ESELFSERVE,,10376329,1,3,,,550044537,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,1 146.40,1,CAR,28 444.72,3 439.20,3,C,Completed,A023,BHL,HK08,CAR,373,14,18.05.2016,HKD,H122,3,,,,100,1262881,C,,,17.05.2016,,,,,,,,,,,,,,,,,,,,,,,,17.05.2016,9:56:49,11,Road Delivery,10045175,SHELL MARINA GARDEN,866,AVENIDA DA AMIZADE,MACAU,,,853,,UA,TA
,X,193207716,,10,1,HelixHX7 5W-40_12*1L_A0FI,ZOR,13.05.2016,2,2016051368,2016051368,,,,17.05.2016,ESELFSERVE,,10376329,1,2,,,550013350,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,1 138.45,1,CAR,39 037.25,2 276.90,3,C,Completed,A023,BHL,HK08,CAR,373,14,14.05.2016,HKD,H122,2,,,,100,1262881,C,,,13.05.2016,,,,,,,,,,,,,,,,,,,,,,,,13.05.2016,7:20:28,11,Road Delivery,10045176,SHELL TAIPA,279,ESTRADA GOVERNR ALBANO DE OLIV,MACAU,,,853,,UA,TA
,X,193207716,,20,1,HelixHX7 5W-40_4*4L_A0FF,ZOR,13.05.2016,0,2016051368,2016051368,,,,17.05.2016,ESELFSERVE,,10376329,1,5,,,550013351,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,1 232.00,1,CAR,39 037.25,6 160.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,14.05.2016,HKD,H122,5,,,,100,1262881,C,,,13.05.2016,,,,,,,,,,,,,,,,,,,,,,,,13.05.2016,7:20:28,11,Road Delivery,10045176,SHELL TAIPA,279,ESTRADA GOVERNR ALBANO DE OLIV,MACAU,,,853,,UA,TA
,X,193207716,,20,2,HelixHX7 5W-40_4*4L_A0FF,ZOR,13.05.2016,5,2016051368,2016051368,,,,19.05.2016,ESELFSERVE,,10376329,1,5,,,550013351,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,1 232.00,1,CAR,39 037.25,6 160.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,17.05.2016,HKD,H122,0,,,,100,1262881,C,,,13.05.2016,,,,,,,,,,,,,,,,,,,,,,,,13.05.2016,7:20:28,11,Road Delivery,10045176,SHELL TAIPA,279,ESTRADA GOVERNR ALBANO DE OLIV,MACAU,,,853,,,
,X,193207716,,30,1,Advance SX2Solvfe_12*1L_A0FF,ZOR,13.05.2016,2,2016051368,2016051368,,,,17.05.2016,ESELFSERVE,,10376329,1,2,,,550025595,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,429.9,1,CAR,39 037.25,859.8,3,C,Completed,A023,BHL,HK08,CAR,373,14,14.05.2016,HKD,H122,2,,,,100,1262881,C,,,13.05.2016,,,,,,,,,,,,,,,,,,,,,,,,13.05.2016,7:20:28,11,Road Delivery,10045176,SHELL TAIPA,279,ESTRADA GOVERNR ALBANO DE OLIV,MACAU,,,853,,UA,TA
,X,193207716,,40,1,Advance VSX 2 FC/EGD_12*1L_A238,ZOR,13.05.2016,2,2016051368,2016051368,,,,17.05.2016,ESELFSERVE,,10376329,1,2,,,550025036,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,611.42,1,CAR,39 037.25,1 222.84,3,C,Completed,A023,BHL,HK08,CAR,373,14,14.05.2016,HKD,H122,2,,,,100,1262881,C,,,13.05.2016,,,,,,,,,,,,,,,,,,,,,,,,13.05.2016,7:20:28,11,Road Delivery,10045176,SHELL TAIPA,279,ESTRADA GOVERNR ALBANO DE OLIV,MACAU,,,853,,UA,TA
,X,193207716,,50,1,HelixUltra5W40_4*4L_A0FF,ZOR,13.05.2016,6,2016051368,2016051368,,,,17.05.2016,ESELFSERVE,,10376329,1,6,,,550013354,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,2 067.80,1,CAR,39 037.25,12 406.80,3,C,Completed,A023,BHL,HK08,CAR,373,14,14.05.2016,HKD,H122,6,,,,100,1262881,C,,,13.05.2016,,,,,,,,,,,,,,,,,,,,,,,,13.05.2016,7:20:28,11,Road Delivery,10045176,SHELL TAIPA,279,ESTRADA GOVERNR ALBANO DE OLIV,MACAU,,,853,,UA,TA
,X,193207716,,60,1,HelixUltraRac10W60_4*4L_A0FF,ZOR,13.05.2016,1,2016051368,2016051368,,,,17.05.2016,ESELFSERVE,,10376329,1,1,,,550013476,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,2 580.15,1,CAR,39 037.25,2 580.15,3,C,Completed,A023,BHL,HK08,CAR,373,14,14.05.2016,HKD,H122,1,,,,100,1262881,C,,,13.05.2016,,,,,,,,,,,,,,,,,,,,,,,,13.05.2016,7:20:28,11,Road Delivery,10045176,SHELL TAIPA,279,ESTRADA GOVERNR ALBANO DE OLIV,MACAU,,,853,,UA,TA
,X,193207716,,70,1,Spirax S2 ATF D2_12*1L_A0FF,ZOR,13.05.2016,1,2016051368,2016051368,,,,17.05.2016,ESELFSERVE,,10376329,1,1,,,550025608,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,773.83,1,CAR,39 037.25,773.83,3,C,Completed,A023,BHL,HK08,CAR,373,14,14.05.2016,HKD,H122,1,,,,100,1262881,C,,,13.05.2016,,,,,,,,,,,,,,,,,,,,,,,,13.05.2016,7:20:28,11,Road Delivery,10045176,SHELL TAIPA,279,ESTRADA GOVERNR ALBANO DE OLIV,MACAU,,,853,,UA,TA
,X,193207716,,80,1,Spirax S2 ATF D2_4*4L_A0FF,ZOR,13.05.2016,1,2016051368,2016051368,,,,17.05.2016,ESELFSERVE,,10376329,1,1,,,550025607,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,1 038.13,1,CAR,39 037.25,1 038.13,3,C,Completed,A023,BHL,HK08,CAR,373,14,14.05.2016,HKD,H122,1,,,,100,1262881,C,,,13.05.2016,,,,,,,,,,,,,,,,,,,,,,,,13.05.2016,7:20:28,11,Road Delivery,10045176,SHELL TAIPA,279,ESTRADA GOVERNR ALBANO DE OLIV,MACAU,,,853,,UA,TA
,X,193207716,,90,1,RimR4X15W40CI4E7DH1_4*4L_A0FF,ZOR,13.05.2016,20,2016051368,2016051368,,,,17.05.2016,ESELFSERVE,,10376329,1,20,,,550044362,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,585.94,1,CAR,39 037.25,11 718.80,3,C,Completed,A023,BHL,HK08,CAR,373,14,14.05.2016,HKD,H122,20,,,,100,1262881,C,,,13.05.2016,,,,,,,,,,,,,,,,,,,,,,,,13.05.2016,7:20:28,11,Road Delivery,10045176,SHELL TAIPA,279,ESTRADA GOVERNR ALBANO DE OLIV,MACAU,,,853,,UA,TA
,X,193156175,,10,1,Advance VSX 2 FC/EGD_12*1L_A238,ZOR,12.05.2016,0,TESTING3-REJECTED,TESTING3-REJECTED,,,,17.05.2016,MYKYAL,,12248467,1,100,,,550025036,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,611.42,1,CAR,0,61 142.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,14.05.2016,HKD,H122,100,,,Z7,100,33716150,C,,,12.05.2016,,,,,,,,,,,,,,,,,,,,,,,,12.05.2016,6:51:48,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,193156175,,10,2,Advance VSX 2 FC/EGD_12*1L_A238,ZOR,12.05.2016,100,TESTING3-REJECTED,TESTING3-REJECTED,,,,24.06.2016,MYKYAL,,12248467,1,100,,,550025036,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,611.42,1,CAR,0,61 142.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,22.06.2016,HKD,H122,0,,,Z7,100,33716150,C,,,12.05.2016,,,,,,,,,,,,,,,,,,,,,,,,12.05.2016,6:51:48,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,193156175,,20,1,HelixUltra5W40_4*4L_A0FF,ZOR,12.05.2016,10,TESTING3-REJECTED,TESTING3-REJECTED,,,,17.05.2016,MYKYAL,,12248467,1,10,,,550013354,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,2 067.80,1,CAR,0,20 678.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,14.05.2016,HKD,H122,10,,,Z7,100,33716150,C,,,12.05.2016,,,,,,,,,,,,,,,,,,,,,,,,12.05.2016,6:51:48,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,193149880,,10,2,Advance VSX 2 FC/EGD_12*1L_A238,ZOR,12.05.2016,100,testing2-REJECTED,testing2-REJECTED,,,,24.06.2016,MYKYAL,,12248467,1,100,,,550025036,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,611.42,1,CAR,0,61 142.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,22.06.2016,HKD,H122,0,,,Z7,100,33716150,C,,,12.05.2016,,,,,,,,,,,,,,,,,,,,,,,,12.05.2016,3:24:34,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,193149880,,10,1,Advance VSX 2 FC/EGD_12*1L_A238,ZOR,12.05.2016,0,testing2-REJECTED,testing2-REJECTED,,,,17.05.2016,MYKYAL,,12248467,1,100,,,550025036,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,611.42,1,CAR,0,61 142.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,14.05.2016,HKD,H122,100,,,Z7,100,33716150,C,,,12.05.2016,,,,,,,,,,,,,,,,,,,,,,,,12.05.2016,3:24:34,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,193149880,,20,1,HelixUltra5W40_4*4L_A0FF,ZOR,12.05.2016,0,testing2-REJECTED,testing2-REJECTED,,,,17.05.2016,MYKYAL,,12248467,1,10,,,550013354,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,2 067.80,1,CAR,0,20 678.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,14.05.2016,HKD,H122,10,,,Z7,100,33716150,C,,,12.05.2016,,,,,,,,,,,,,,,,,,,,,,,,12.05.2016,3:24:34,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,193149880,,20,2,HelixUltra5W40_4*4L_A0FF,ZOR,12.05.2016,10,testing2-REJECTED,testing2-REJECTED,,,,24.06.2016,MYKYAL,,12248467,1,10,,,550013354,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,2 067.80,1,CAR,0,20 678.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,22.06.2016,HKD,H122,0,,,Z7,100,33716150,C,,,12.05.2016,,,,,,,,,,,,,,,,,,,,,,,,12.05.2016,3:24:34,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,193149835,,10,2,Advance VSX 2 FC/EGD_12*1L_A238,ZOR,12.05.2016,100,TESTING-REJECTED,TESTING-REJECTED,,,,24.06.2016,MYKYAL,,12248467,1,100,,,550025036,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,611.42,1,CAR,0,61 142.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,22.06.2016,HKD,H122,0,,,Z7,100,33716150,C,,,12.05.2016,,,,,,,,,,,,,,,,,,,,,,,,12.05.2016,3:22:14,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,193149835,,10,1,Advance VSX 2 FC/EGD_12*1L_A238,ZOR,12.05.2016,0,TESTING-REJECTED,TESTING-REJECTED,,,,17.05.2016,MYKYAL,,12248467,1,100,,,550025036,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,611.42,1,CAR,0,61 142.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,14.05.2016,HKD,H122,100,,,Z7,100,33716150,C,,,12.05.2016,,,,,,,,,,,,,,,,,,,,,,,,12.05.2016,3:22:14,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,193149835,,20,2,HelixUltra5W40_4*4L_A0FF,ZOR,12.05.2016,20,TESTING-REJECTED,TESTING-REJECTED,,,,24.06.2016,MYKYAL,,12248467,1,20,,,550013354,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,2 067.80,1,CAR,0,41 356.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,22.06.2016,HKD,H122,0,,,Z7,100,33716150,C,,,12.05.2016,,,,,,,,,,,,,,,,,,,,,,,,12.05.2016,3:22:14,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,193149835,,20,1,HelixUltra5W40_4*4L_A0FF,ZOR,12.05.2016,0,TESTING-REJECTED,TESTING-REJECTED,,,,17.05.2016,MYKYAL,,12248467,1,20,,,550013354,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,2 067.80,1,CAR,0,41 356.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,14.05.2016,HKD,H122,20,,,Z7,100,33716150,C,,,12.05.2016,,,,,,,,,,,,,,,,,,,,,,,,12.05.2016,3:22:14,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,193064613,,10,1,Advance VSX 2 FC/EGD_12*1L_A238,ZOR,10.05.2016,0,TESTING-REJECTED,TESTING-REJECTED,,,,13.05.2016,MYKYAL,,12248467,1,50,,,550025036,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,611.42,1,CAR,0,30 571.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,11.05.2016,HKD,H122,50,,,Z7,100,33716150,C,,,10.05.2016,,,,,,,,,,,,,,,,,,,,,,,,10.05.2016,9:14:58,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,193064613,,10,2,Advance VSX 2 FC/EGD_12*1L_A238,ZOR,10.05.2016,50,TESTING-REJECTED,TESTING-REJECTED,,,,23.06.2016,MYKYAL,,12248467,1,50,,,550025036,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,611.42,1,CAR,0,30 571.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,21.06.2016,HKD,H122,0,,,Z7,100,33716150,C,,,10.05.2016,,,,,,,,,,,,,,,,,,,,,,,,10.05.2016,9:14:58,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,193064613,,20,1,RimR4X15W40CI4E7DH1_4*4L_A0FF,ZOR,10.05.2016,0,TESTING-REJECTED,TESTING-REJECTED,,,,13.05.2016,MYKYAL,,12248467,1,10,,,550044362,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,585.94,1,CAR,0,5 859.40,3,C,Completed,A023,BHL,HK08,CAR,373,14,11.05.2016,HKD,H122,10,,,Z7,100,33716150,C,,,10.05.2016,,,,,,,,,,,,,,,,,,,,,,,,10.05.2016,9:14:58,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,193064613,,20,2,RimR4X15W40CI4E7DH1_4*4L_A0FF,ZOR,10.05.2016,10,TESTING-REJECTED,TESTING-REJECTED,,,,23.06.2016,MYKYAL,,12248467,1,10,,,550044362,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,585.94,1,CAR,0,5 859.40,3,C,Completed,A023,BHL,HK08,CAR,373,14,21.06.2016,HKD,H122,0,,,Z7,100,33716150,C,,,10.05.2016,,,,,,,,,,,,,,,,,,,,,,,,10.05.2016,9:14:58,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,192764093,,10,2,HelixUltra5W40_4*4L_A0FF,ZOR,03.05.2016,12,,,,,,06.05.2016,ESELFSERVE,,12248467,1,12,,,550013354,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,2 067.80,1,CAR,82 894.95,24 813.60,3,C,Completed,A023,BHL,HK08,CAR,373,14,04.05.2016,HKD,H122,0,,,,100,33716150,C,,,03.05.2016,,,,,,,,,,,,,,,,,,,,,,,,03.05.2016,3:13:08,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,192764093,,10,1,HelixUltra5W40_4*4L_A0FF,ZOR,03.05.2016,0,,,,,,05.05.2016,ESELFSERVE,,12248467,1,12,,,550013354,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,2 067.80,1,CAR,82 894.95,24 813.60,3,C,Completed,A023,BHL,HK08,CAR,373,14,04.05.2016,HKD,H122,12,,,,100,33716150,C,,,03.05.2016,,,,,,,,,,,,,,,,,,,,,,,,03.05.2016,3:13:08,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,192764093,,20,2,Advance VSX 2 FC/EGD_12*1L_A238,ZOR,03.05.2016,12,,,,,,09.05.2016,ESELFSERVE,,12248467,1,12,,,550025036,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,611.42,1,CAR,82 894.95,7 337.04,3,C,Completed,A023,BHL,HK08,CAR,373,14,06.05.2016,HKD,H122,0,,,,100,33716150,C,,,03.05.2016,,,,,,,,,,,,,,,,,,,,,,,,03.05.2016,3:13:08,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,192764093,,20,1,Advance VSX 2 FC/EGD_12*1L_A238,ZOR,03.05.2016,0,,,,,,05.05.2016,ESELFSERVE,,12248467,1,12,,,550025036,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,611.42,1,CAR,82 894.95,7 337.04,3,C,Completed,A023,BHL,HK08,CAR,373,14,04.05.2016,HKD,H122,12,,,,100,33716150,C,,,03.05.2016,,,,,,,,,,,,,,,,,,,,,,,,03.05.2016,3:13:08,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,192764093,,30,2,Advance SX2Solvfe_12*1L_A0FF,ZOR,03.05.2016,8,,,,,,06.05.2016,ESELFSERVE,,12248467,1,8,,,550025595,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,429.9,1,CAR,82 894.95,3 439.20,3,C,Completed,A023,BHL,HK08,CAR,373,14,04.05.2016,HKD,H122,0,,,,100,33716150,C,,,03.05.2016,,,,,,,,,,,,,,,,,,,,,,,,03.05.2016,3:13:08,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,192764093,,30,1,Advance SX2Solvfe_12*1L_A0FF,ZOR,03.05.2016,0,,,,,,05.05.2016,ESELFSERVE,,12248467,1,8,,,550025595,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,429.9,1,CAR,82 894.95,3 439.20,3,C,Completed,A023,BHL,HK08,CAR,373,14,04.05.2016,HKD,H122,8,,,,100,33716150,C,,,03.05.2016,,,,,,,,,,,,,,,,,,,,,,,,03.05.2016,3:13:08,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,192764093,,40,2,HelixHX7 5W-40_12*1L_A0FI,ZOR,03.05.2016,2,,,,,,06.05.2016,ESELFSERVE,,12248467,1,2,,,550013350,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,1 138.45,1,CAR,82 894.95,2 276.90,3,C,Completed,A023,BHL,HK08,CAR,373,14,04.05.2016,HKD,H122,0,,,,100,33716150,C,,,03.05.2016,,,,,,,,,,,,,,,,,,,,,,,,03.05.2016,3:13:08,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,192764093,,40,1,HelixHX7 5W-40_12*1L_A0FI,ZOR,03.05.2016,0,,,,,,05.05.2016,ESELFSERVE,,12248467,1,2,,,550013350,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,1 138.45,1,CAR,82 894.95,2 276.90,3,C,Completed,A023,BHL,HK08,CAR,373,14,04.05.2016,HKD,H122,2,,,,100,33716150,C,,,03.05.2016,,,,,,,,,,,,,,,,,,,,,,,,03.05.2016,3:13:08,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,192764093,,50,2,Advan4TAX710W40SLMA2_12*1L_A0FF,ZOR,03.05.2016,5,,,,,,06.05.2016,ESELFSERVE,,12248467,1,5,,,550025647,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,1 054.85,1,CAR,82 894.95,5 274.25,3,C,Completed,A023,BHL,HK08,CAR,373,14,04.05.2016,HKD,H122,0,,,,100,33716150,C,,,03.05.2016,,,,,,,,,,,,,,,,,,,,,,,,03.05.2016,3:13:08,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,192764093,,50,1,Advan4TAX710W40SLMA2_12*1L_A0FF,ZOR,03.05.2016,0,,,,,,05.05.2016,ESELFSERVE,,12248467,1,5,,,550025647,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,1 054.85,1,CAR,82 894.95,5 274.25,3,C,Completed,A023,BHL,HK08,CAR,373,14,04.05.2016,HKD,H122,5,,,,100,33716150,C,,,03.05.2016,,,,,,,,,,,,,,,,,,,,,,,,03.05.2016,3:13:08,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
